nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
ChatGPT,6448311069,Es un mal juego para todos,1,Mala aplicación,Odio a ChatGPT por que ni le mandas la foto y ya te empieza a describir como es la imagen y quiero que borren esta app y que no vuelva a existir🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬 y odio la IA por que es una estafa y no me gusta que me estén viendo 👀,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,Nolan Knuppenburg,1,1/5,Takes to long to make images,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,vaevaeh,1,Stop AI,you’re literally killing our planet.,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,ALIEN ASMR,1,Don't download,It has a image limit,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,Nikki832,1,Extremely flawed,We’re doomed. Cannot complete simple tasks. Corrupts data. Repeatedly introduces structural distortion. Sequence failures. Introducing inferred structuring. Synthesizing vs preserving the exact sequence explicitly provided. Repeatedly introduced broad rewrites which produced more inaccuracies.,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,Vineesa1,1,Fraud,"Three new chats, followed the prompt language, and received 12 hours of useless, generic words. Over complicated and performative. Not worth the trouble or money. Zero output.",negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,CharliePL7,1,Sucks,This app scammed me I payed for a subscription for plus and guess what no plus 1 star,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,redmarnie,1,Doesn’t always work,"So lately whenever I’ve been trying to get it to do like a prompt or create me a picture it just gives me a blink screen, and I have the plus subscription, but it doesn’t follow prompts and it doesn’t create any pictures and whenever I message it just continuously sends me a picture of a blank screen no matter what I say. I have checked to make sure it doesn’t need an update. I have deleted it off my phone and then reinstalled it.",negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,Supervictoryfavfan,1,Hi use your brains please.,So you guys are okay with ruining our future and environment..okay great!!,negatif,Rating rendah dengan pujian → sarkasme,,
ChatGPT,6448311069,AI hater009,1,WORST APP EVER,I HATE AI,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,HyeMinieeee,1,Không thể đăng nhập,Không thể đăng nhập,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,niyatolet,1,HATE,1/5 because i hate you only get 4 minutes to get help and then they make u wait hours to get the rest of the results you only get about 10 questions max answered and then you have ti wait 24 hours and 50 minutes to get and answer,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,_Is_……..,1,Negative impact,Has horrible impacts on environment. It’s not hard to research—just ask it how much water it uses. If you refuse to care about the impact of your actions than at least use ecogpt,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,Naise2021,1,PDF upload issues,"I’m asking for a clearly formatted PDF based on the instructions I provided and this has been an issue for the past few weeks, especially today won’t even upload any PDFs per the instructions",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,#TeamReese,1,Horrible!,This used to be a great app but the more I use it the more it gets difficult!  I spent an hour trying to generate something that I was very specific about and it couldn’t interpret the request properly.  I think it’s time to find a new app.,negatif,Rating rendah dengan pujian → sarkasme,,
ChatGPT,6448311069,NotAvaliable1,1,Mass Surveillance On U.S citizens,^,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,dirgocbv1,1,No open after login Vision Pro,???,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,SB_von6,1,Task creating new threads?,I am an advocate of ChatGPT like seriously believe in u guys but lately my chat has been acting up I like to have my task in the same thread and it was doing that perfect with my automated task now create separate threads what the point of that how am I supposed to keep up with what I’m doing? Please fix this,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,LightsideoverDark,1,Stupid Ai,I asked it to access a conversation we had yesterday. It said it couldn’t and didn’t have any of that information I went in and I found it. I showed it and it said oh yeah I had access to that information the whole time. I canceled my subscription immediately and asked for a refund.,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,Enjoras,1,Folded,"They are watching me, they will be killing me, they folded for money.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,lxvebrii,1,Don’t sign in with Apple ID,Don’t sign in with your Apple ID you won’t be able to login to your other devices if they are not Apple devices or change your email very poor experience especially for how much I pay,negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,SGT.MONTANO,1,Review,"I like it, but they need to make it for free. I pay every month to have full access and that’s just a lot of money.",positif,Pujian/kepuasan,,
ChatGPT,6448311069,ModeJo414,1,Sad,My picture don’t load,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,BB2365,1,It defends anything and everything,"If you ask it a question regarding s*x offenders, weirdos, or anything really it just tries to defend them and give perspective on why they might be engaging in these acts 🤡",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,KatFNGore,1,Fix your app,Error message when you try branch and keeps going off the server. Please fix the lagging on ongoing chats.,negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,bingbing057,1,Reason for downloading,"I keep seeing on various websites that this AI app is illegal. Every time I try to download it and get into the production mode, I keep getting errors no matter how many times I try – using Google, Apple ID, or different phone numbers. I have no idea why. I'm currently in Cambodia, where I was born. Does that mean Cambodians aren't allowed to use this app? It keeps showing errors",negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,Kali_Natural,1,Terrible,"Terrible platform, even worse of a company, it doesn’t protect your data and gives the government open access without warrant.",negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,g7co,1,Gemini is the winner,Gemini is way better. Provides with much more to do when you’re using a free version compared to paying $20 for ChatGPT Plus.,positif,Pujian/kepuasan,,
ChatGPT,6448311069,bgbgbgbgbgbgbgbgbgbggb,1,"It steals your data, shocker","I asked it if it had my location data, it said no. I then asked it for the location of the closest McDonalds and it gave me a location down the street.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,palm tree boy,1,Just being honest,"People who made this, you’re parents don’t love you",positif,Pujian/kepuasan,,
ChatGPT,6448311069,Qdustinp,1,Photos won’t load,It’s been over a hour and it won’t load,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,Etn909,1,Worst AI model I’ve ever used,This is the genuine worst ai I’ve ever had the displeasure of using. If you’re going to use it and end up stuck without being able to use the app anymore because you don’t want to pay money for an ai this stupid just make multiple emails and do it that way. I sent 1 picture accidentally hit stop told it to finish and it said “I answered your questions” then refused to let me send another chat till the free resets. Just another money hungry app made by a bunch of worthless humans. (Maybe if you made a half decent app people would think about paying for it),negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,You’veBeenBought69,1,Worst AI - Biased Approaches,"Grok is much superior because you can speak your mind and they will give you legitimate answers rather than paid or sponsored viewpoints. I really believe the creators and developers of ChatGPT have been bought out by certain viewpoints. 

Simply ask ChatGPT a question and ask any other AI engine the same question.. you’ll see for yourself, wouldn’t be surprised if this review got deleted. Sam and peter 👎👎👎",negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,History123:,1,Search history,I had the whole thing I needed for for my presentation and I had it was perfect. ChatGPT gave it all that I needed and it deleted after like 45 minutes. And I can't get it back. You need to change this because it's absolutely terrible.,negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,Cool aid kid69,1,Don’t use this app,Don’t use this app,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,MarCutie,1,Inconsistent,I really used to like ChatGPT but as of now it’s not really worth $20 a month. The system is very inconsistent. You’re not gonna get what you’re looking for even if you put two hours into the system trying to get the right photo it’s gonna drift and create what it thinks you might like. You might get one or two or three photos that are good so it’s up to you whether you wanna waste your time or not for me this is a waste of time I should get good service for 20 bucks even though I know it’s AI sometimes you get one good photo and that’s not worth 20 bucks fix the system. This sucks.,negatif,Rating rendah dengan pujian → sarkasme,,
ChatGPT,6448311069,dfrana,1,Constantly hallucinating,It feels like this app gives me a factually incorrect response more often than a correct one and I’m on a paid subscription.,positif,Pujian/kepuasan,,
ChatGPT,6448311069,Uhlisuhh_,1,No video option,Wish I was able to upload videos,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,Bitterman1,1,Useless,Useless chats have to ask it constantly to deep dive and then find it lying and it corrects itself and apologizes.,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,a3lc,1,Limited chat,Also limit pictures and chat so I can’t fully exaggerate anything terrible,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,clintke,1,This sucks,Why do I need plus to do this stuff?,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,Pictures suck,1,Pictures,Chatgpt is not make pictures. But have three failed attempts it won’t allow me to make more.,negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,Ziggy.30412,1,Muchas restricciones para ser 13+,"Enserio, es un dolor de cabeza que tenga límites a la hora de crear escenas que son muy sangrientas o trágicas 

AMIGO NO TE PIDO NADA ILEGAL 
WATAFAK. 
Y disque ‘esto incumple las reglas de términos y usos.’
ENTONCES SI NO ES PARA HACER LO QUE QUIERO PA QUE WUEA ES?",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,Super bad the worst app ever,1,Super bad,I started paying for membership and it seems like I can’t do anything. I am requesting to do an invitation and it’s telling me that it’s not gonna be able because it’s violating something. I’m only requesting for colors and I’m only requesting a certain information that is personal information. It’s my information and it’s not creating what I want. I’m so disappointed,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,ScubaJoel,1,Newest ChatGPT app version breaks on Vision Pro,The mid may update crashes when you try to login. Removing and re-downloading the app doesn’t fix it either.,negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,Corbin.exe,1,Please burst the AI bubble,"Abuses workers, steals from artists, destroys the environment, eliminates creativity. All to draft your two sentence email.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,123mando123,1,So many issues,Horrible app never listens or finishes anything,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,AHHHHHHHOHH,1,No,Gets math wrong all the time and then says you’re wrong when you were correct and then just magically changes to say that you were wrong and says the exact same thing you said also is dumb,negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,moldy_matcha,1,Too Strict,I’m a writer and sometimes i like to see my scenes played out before I write it down but in can’t do that when ChatGPT censors the smallest of things and even when I tried to verify my age it didn’t work and there’s no way for me to try again.,positif,Pujian/kepuasan,,
ChatGPT,6448311069,Nadja67,1,Bad for the environment,Ai is bad for the environment and causes mental illness,negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,Its_js addy,1,horrible,"i asked chatgpt to make me a SIMPLE image and guess what, i asked chatgpt to make the image well over 2 hours ago and it’s STILL not done to this time right now.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,dofjsjaofofjsbs,1,Image altering issue,It’s not working and always saying it’s violating third party now on image changing,negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,Djajren,1,Too greedy,Idk why but chat got right now Limit a lots of thing I only chat 1 or 2 they said oh you’re limit is done I’m like what the hell try to force me to buy a Plus hell no,positif,Pujian/kepuasan,,
ChatGPT,6448311069,Dallas miller21,1,Not letting me use it,"Hey ChatGPT, it’s not letting me do it or do to my drawing for football because it said I had the free time limit and then I waited it was 12. They said I love them had to win to 1150 but right now it’s 237 and it’s not letting me still do it.",positif,Pujian/kepuasan,,
ChatGPT,6448311069,JT. Smith,1,Unreliable,Requires constant monitoring and fact-checking for accuracy.,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,kia douglas,1,Not generation my images,The image isn’t working it won’t generate and keeos telling me I have to wait for reset but the images I did before the reset never generated and the instructions were very clear please fix this im so annoyed,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,Unknownnnnnnnnnnnnnnnnnnnh,1,Slow,Slow when I ask to clean up a photo!!,negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,Caesar salad dressing,1,some of us aren’t made of money,i’m trying to make a YouTube short video using comfy looking bedroom images and it won’t even let me make one more. What’s that about?,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
ChatGPT,6448311069,zizan taya,2,penilaian,"Cukup bagus, tetapi informasi masih saja ada yang salah dan keliru bahkan setelah ditingkatkan ke premium",negatif,Rating rendah dengan pujian → sarkasme,,
ChatGPT,6448311069,There was no Boogle,2,Helpful but make students dumb,"As a student my self at first I thought this app really helps me do my homework but after I kept on using it I realize I’m using it not only the hard questions but also the basics, and I felt wrong so I don’t really recommend this app for students and it’s also bad for the environment because uses a ton of water every time you ask or generate something.",negatif,Kritik/emosi negatif,,
ChatGPT,6448311069,Suarku studio,2,Keluhan,"Suka salah menafsirkan , lambat juga padahal bayar",negatif,Bug/keluhan teknis,,
ChatGPT,6448311069,angetjong,2,Terlalu banyak limit,Too many limits and too many mistakes on the writings,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
