nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
Gemini,6473753684,Follel’s,1,Permanently blocked,"Good AI, I’ve always used it, but last time, I’ve been blocked by Anthropic for incorrect cause. Bye Anthropic",negatif,Rating rendah dengan pujian → sarkasme,,
Gemini,6473753684,Vladislav Malyshev,1,Ts so ah,This app wouldn’t even write me an essay,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,HMButh 1212,1,Sooo bad,"Unpaid version is much better , I have subscribed but the response is so bad the files unreadable",negatif,Bug/keluhan teknis,,
Gemini,6473753684,grehce,1,Latest version hangs on request,"Cannot submit any queries. Latest build seems like a breaking build, hangs on queries prior to submission",negatif,Bug/keluhan teknis,,
Gemini,6473753684,fghfghfh,1,Garbage junk,Absolute garbage doesn’t work at all,negatif,Kritik/emosi negatif,,
Gemini,6473753684,Max rxgh,1,Opus 4.7 is abusive,"I used Claude for years thousands of dollars and a criminal was able to gain remote access and trick my Claude with a year of context into creating a mcp server in my Google workspace and iCloud that hijacked browser session tokens and weaponized my own subscriptions to commit over 30,000$ and counting. I have the commands captured by a key-logger and it was easy to convince it to create a ambitious creative project that terraformed my Google cloud compute and binded a fraudulent workspace domain to my personal IP but the part I will never forgive is how when I needed it for help it psychoanalyze me and sent me into the worst depression of my life your company is now aligned with corporate interests not humanity",negatif,Bug/keluhan teknis,,
Gemini,6473753684,Quibnar,1,Too expensive,Too expensive,negatif,Kritik/emosi negatif,,
Gemini,6473753684,luboffke,1,Absolute disappointment,"It couldn't be worse. The AI ​​simply ignores the task and does whatever comes to mind, something completely different from what's required. I repeat this ten times, and it's no use. Absolutely useless, can't handle clear tasks at all, ignores direct instructions. And writes completely different things than what's required! He makes mistakes constantly, it's a nightmare.",negatif,Kritik/emosi negatif,,
Gemini,6473753684,yuriiabc,1,App reload​​​​​​​​​​​​​​​​,"Every time I switch to other apps and then come back to Claude after a short time, the interface reloads with a new chat. I can’t continue working in the current chat, I have to search for it in the history, and it’s extremely annoying. No other app does this.​​​​​​​​​​​​​​​​",negatif,Kritik/emosi negatif,,
Gemini,6473753684,Sparkyas2,1,Paid Subscription Still Has Limits,"I am new to this. During my first experience I was using the FREE version and entered a simple prompt. It worked but it wasn’t perfect. So, I tried again. It still wasn’t what I expected and quickly learned that I needed a paid subscription, so I did. I have since paid for a product, used less than 30 minutes and I have already exhausted my daily credits. Claude works… but below my expectations.",positif,Pujian/kepuasan,,
Gemini,6473753684,Maria DeJong,1,Garbage Safety junk empowers China,This AI needs to be pulled off the App Store. I develop AI using Chinese models and they are much better because they do not have the crazy safety guidelines that make this junk. As a Latina the condescending voice of this AI is how upper class white people talk to me. It’s racist. This AI needs to be pulled from the App Store. It’s trash.,negatif,Kritik/emosi negatif,,
Gemini,6473753684,Theaisystemexpert,1,Captured Language model,"Every time I ask any question to Claude, it provides a corporate response.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,ThatguywhowasCutt,1,Pro Plan...yeah right,"Not even going to waste much time - i paid the $20 for Pro, got five basic requests in with Opus, and hit my limit before it generated a single thing. hit an exception error twice, then told me i was hallucinating, then challenged me on my observation, then said my usage limit was met. this is literally just a scam, im embarassed, i fell for it twice, but never again. avoid this product, its just stealing your money and data. Pathetic.",negatif,Bug/keluhan teknis,,
Gemini,6473753684,Ghostshoris,1,Junk. Do NOT use for school,"The answers Claude gives is the opposite of Gemini and ChatGPT. Claude is more likely to fail you compared to other AIs. I thought Claude was good because of its free photo uploads, but it’s NOT worth wasting your time. Just pay for Gemini or ChatGPT for your school classes.",negatif,Bug/keluhan teknis,,
Gemini,6473753684,AppDapSapBap,1,From Top Dog to Bottom Snake,"I have a slightly privileged position in the AI industry, and this may not be the best place or the most appropriate place to put this review. But we have lost thousands of dollars from Anthropic completely destroying their position at the top of the food chain in the AI inference space. Opus 4.6 and then Opus 4.7 have dramatically degraded all of our work.

We've lost so much money and so much time, and Anthropic is at risk of losing their position at the top of the food chain. I leave this one-star review as a reminder that Anthropic needs to slow down and take this seriously, because this is not funny. This is not fun.

Most people are going to be completely unaware of this, but if you go and web search it, or if you are one of the people who understand the situation, you will understand. Anthropic, Dario, and team… I know you already know about the extreme disappointment. There's nothing more I can really say.

Leaving this one-star review makes me feel 1% better after a horrific week. Today is Friday, May 15th, 2026, and doing this to your professional customers is absolutely unacceptable. I'll just leave this review here, as my disappointment cannot be stated any more seriously.

I wish you the best. As soon as I can stop paying $200 a month for your service and move off our enterprise plan, we would switch to something else immediately. But unfortunately, there's nothing else to move to.",positif,Pujian/kepuasan,,
Gemini,6473753684,emankom,1,The worst free mode,"Claude is literally the worst agent on the market when it comes to unpaid use. I literally had one (ONE) question while signed in and it said I need to wait until 4 PM to use it again. I just asked one question at 10AM. I mean grok is pretty bad, but it lets you go back and forth 8-10 times before your cool off. Claude is pretty much unusable in “unpaid” mode, which means you’ll end up using other agents, which means you’ll end up buying them instead. The devs have their priorities really skewed with this one. Terrible free user experience, literally the worst of all. No sure how they have such high ratings.",negatif,Bug/keluhan teknis,,
Gemini,6473753684,User_2026q,1,Free version,After just one message it says you need to get paid version,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,DreaCN,1,Disappointed,I’m very disappointed with the lack of speed and I’m even more disappointed that I have a time limit on how much I can use the app as well as the voice to text thing very annoying,negatif,Kritik/emosi negatif,,
Gemini,6473753684,Rex Albel,1,Very Powerful but only for enterprise….,"Let me prefix this by saying Claud itself is an excellent tool, but only when you are getting it through enterprise. I use it for work and recently thought I’d try it for personal. I am a creative who really wants to make ideas come to life in software and apps. In enterprise I can use opus and create all kinds of things for work. On the pro plan, I am forced to use the lowest model, and that one chews through my limits. It can create something with lots of issues, and not even create it right. I couldn’t even get it to properly turn my prototype into an artifact (which it should do by default or asking it the first time….nope it just rebuilds it over and wrong.   In an hour I’ve used 50% of my tokens just trying to get it to make what we started yesterday usable in a project as an artifact so we AREN’T wasting tokens and it hasn’t even done that yet. Just getting started with this idea I’ve used 10% of my weekly limit in 2 hours with almost all of that trying to fix what it started in 2 minutes. I’ve coded before way back so I know iteration and checks are part of it. I do it in Claud enterprise, but in comparison Claud sonnet is terrible but opus uses so much credits it’s basically not usable for pro tier.  So for individuals, Claud seems like a complete ripoff as it wastes its tokens trying to do what it should already have done…. It would be like hiring someone to do a task that they spend most of the project t budget on the first 5% of the project… this is just very disappointing as a creative . The least it could do was either make opus the default for pro and make those token limits fair or only use tokens when it actually does what it’s supposed to.",negatif,Rating rendah dengan pujian → sarkasme,,
Gemini,6473753684,blargggggg2133,1,Denied to answer,Asked for protesting advice on a sidewalk and it told me no.,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,"“What_about_Bob?""",1,"Lies, Lazy, AMD Busted Them","Why are all your ⭐️(1 star reviews) turned to 5? Read AMD’s documents. Claude Admits I (the user) was really the one that solved most of the problems AND lead me on multiple rabbit trails. And to be honest, I really didn’t appreciate the way that after a $20 a month subscription to Claude right in the middle of a router configuration jacked the price up to $120 much of which could’ve been avoided if I had better information — that was kind of raw I changed it to the $20 a month going forward but yeah that was like outrageous? Thought kind of like extortion – – that kind of feeling… often “stuff without realizing what day it is so I’ll tell you to like take advantage of something on February 9 and today is the 27th. I have to ask Claude, Claude have you been drinking? Do you know what today’s date is? Stuff like that I’d say it’s about 50% right to be honest. Today it’s been particularly bad like maybe one piece of actual advice that’s correct out of probably 40 questions.",positif,Pujian/kepuasan,,
